year,horizon,start_date,end_date,avg_high,avg_low,avg_high_dev,avg_low_dev,total_rain,normal_total_rain,rain_excess,rainy_days,normal_rainy_days,wettest_2day,wettest_3day,wettest_5day,concentrated_rain_share,dry_streak,wet_streak,hot_streak,cool_streak,warm_night_streak,cool_night_streak,ante_dry,ante_wet,record_days,max_high_dev,min_high_dev,max_low_dev,min_low_dev,rain_ratio,month_label,season
2026,7,2026-01-19,2026-01-25,26.485714285714284,15.754285714285714,-1.4369206349206358,-0.21371428571428527,0.5,0.44444444444444453,0.05555555555555547,2,1,0.5,0.5,0.5,1,5,2,0,2,2,0,11,0,0,0.20511111111110836,-3.664222222222225,2.6608888888888877,-1.8122222222222213,1.1249999999999998,Jan,winter
2026,7,2026-01-20,2026-01-26,25.84285714285714,16.19,-2.1597777777777787,0.2326031746031748,1.4300000000000002,0.4324444444444445,0.9975555555555556,3,1,1.05,1.4300000000000002,1.4300000000000002,1,4,3,0,3,3,0,11,0,0,-0.07533333333333303,-4.85488888888889,2.6608888888888877,-1.8122222222222213,3.3067831449126412,Jan,winter
2026,7,2026-01-21,2026-01-27,25.8,16.548571428571428,-2.2332063492063496,0.5743492063492066,1.4300000000000002,0.7277777777777779,0.7022222222222223,3,2,1.05,1.4300000000000002,1.4300000000000002,1,3,3,0,3,3,0,11,0,0,-0.5893333333333324,-4.85488888888889,2.6608888888888877,-1.8122222222222213,1.964885496183206,Jan,winter
2026,7,2026-01-22,2026-01-28,26.03857142857143,16.818571428571428,-1.9798730158730158,0.7800952380952383,1.4300000000000002,0.782,0.6480000000000001,3,3,1.05,1.4300000000000002,1.4300000000000002,1,2,3,0,3,3,0,11,0,0,0.6040000000000028,-4.85488888888889,2.6608888888888877,-1.8122222222222213,1.8286445012787724,Jan,winter
2026,7,2026-01-23,2026-01-29,26.23857142857143,17.145714285714284,-1.8133650793650793,1.063047619047619,1.4300000000000002,0.7824444444444446,0.6475555555555556,3,3,1.05,1.4300000000000002,1.4300000000000002,1,3,3,0,3,3,0,11,0,0,0.6040000000000028,-4.85488888888889,2.6608888888888877,-0.6920000000000002,1.827605793808577,Jan,winter
2026,7,2026-01-24,2026-01-30,26.43285714285714,17.05,-1.6842539682539681,0.9460952380952381,1.4300000000000002,0.7911111111111112,0.638888888888889,3,3,1.05,1.4300000000000002,1.4300000000000002,1,4,3,0,3,3,0,11,4,0,0.6040000000000028,-4.85488888888889,2.6608888888888877,-1.5106666666666655,1.8075842696629214,Jan,winter
2026,7,2026-01-25,2026-01-31,26.91857142857143,16.658571428571427,-1.2651428571428565,0.5427936507936504,1.05,0.8788888888888888,0.1711111111111112,2,4,1.05,1.05,1.05,1,5,2,0,2,2,0,0,4,0,0.6040000000000028,-4.85488888888889,2.6608888888888877,-1.5106666666666655,1.1946902654867257,Jan,winter
2026,7,2026-01-26,2026-02-01,27.10142857142857,16.372857142857143,-1.1627619047619042,0.18488888888888866,0.93,0.9775555555555555,-0.04755555555555546,1,5,0.93,0.93,0.93,1,6,1,0,1,1,0,0,4,0,0.6040000000000028,-4.85488888888889,2.069333333333333,-1.5106666666666655,0.9513525801318482,Jan,winter
2026,7,2026-01-27,2026-02-02,27.827142857142857,16.21857142857143,-0.5211111111111103,-0.04050793650793643,0,0.9597777777777777,-0.9597777777777777,0,5,0,0,0,0,7,0,0,0,0,0,8,4,0,0.6040000000000028,-1.342444444444446,0.7800000000000011,-1.5106666666666655,0,Jan,winter
2026,7,2026-01-28,2026-02-03,27.915714285714287,16.18,-0.5272063492063482,-0.11850793650793637,0,0.6453333333333333,-0.6453333333333333,0,4,0,0,0,0,7,0,0,0,0,0,9,0,0,0.6040000000000028,-1.342444444444446,0.4915555555555571,-1.5106666666666655,0,Jan,winter
2026,7,2026-01-29,2026-02-04,27.934285714285714,16.13,-0.6542222222222216,-0.23726984126984113,0,0.7022222222222221,-0.7022222222222221,0,4,0,0,0,0,7,0,0,0,0,0,10,0,0,-0.2851111111111102,-1.342444444444446,0.4915555555555571,-1.5106666666666655,0,Jan,winter
2026,7,2026-01-30,2026-02-05,28.104285714285716,16.068571428571428,-0.6167619047619043,-0.40625396825396776,0,0.703111111111111,-0.703111111111111,0,4,0,0,0,0,7,0,0,0,0,0,11,0,0,-0.2851111111111102,-1.342444444444446,0.4915555555555571,-1.5106666666666655,0,Jan,winter
2026,7,2026-01-31,2026-02-06,28.26,16.32857142857143,-0.5800634920634918,-0.24533333333333268,0,0.7355555555555555,-0.7355555555555555,0,4,0,0,0,0,7,0,0,0,0,0,12,0,0,-0.2851111111111102,-1.342444444444446,0.4915555555555571,-1.0144444444444431,0,Jan,winter
